,team_1,team_2,bo3_result,date,championship,map,score_1,score_2,players_t1,players_t2,kd_t1,kd_t2
379,Imperial,MIBR,1 - 2,Results for April 12th 2022,PGL Major Antwerp 2022 Americas RMR,Inferno,16,12,fnx,WOOD7,13-15,12-20
380,Imperial,MIBR,1 - 2,Results for April 12th 2022,PGL Major Antwerp 2022 Americas RMR,Vertigo,8,16,fnx,exit,20-20,19-11
381,Imperial,MIBR,1 - 2,Results for April 12th 2022,PGL Major Antwerp 2022 Americas RMR,Vertigo,8,16,FalleN,JOTA,17-20,24-16
382,Imperial,MIBR,1 - 2,Results for April 12th 2022,PGL Major Antwerp 2022 Americas RMR,Vertigo,8,16,fer,WOOD7,14-17,18-15
383,Imperial,MIBR,1 - 2,Results for April 12th 2022,PGL Major Antwerp 2022 Americas RMR,Vertigo,8,16,VINI,chelo,15-18,18-17
384,Imperial,MIBR,1 - 2,Results for April 12th 2022,PGL Major Antwerp 2022 Americas RMR,Vertigo,8,16,boltz,Tuurtle,11-17,13-18
385,Imperial,MIBR,1 - 2,Results for April 12th 2022,PGL Major Antwerp 2022 Americas RMR,Nuke,10,16,fer,JOTA,17-19,22-16
386,Imperial,MIBR,1 - 2,Results for April 12th 2022,PGL Major Antwerp 2022 Americas RMR,Nuke,10,16,boltz,chelo,18-16,21-17
387,Imperial,MIBR,1 - 2,Results for April 12th 2022,PGL Major Antwerp 2022 Americas RMR,Nuke,10,16,FalleN,WOOD7,18-17,15-15
388,Imperial,MIBR,1 - 2,Results for April 12th 2022,PGL Major Antwerp 2022 Americas RMR,Nuke,10,16,fnx,exit,18-19,14-17
389,Imperial,MIBR,1 - 2,Results for April 12th 2022,PGL Major Antwerp 2022 Americas RMR,Nuke,10,16,VINI,Tuurtle,13-17,15-19
390,Imperial,Falcons,2 - 0,Results for March 27th 2022,OMEN WGR European Challenge 2022,Inferno,19,17,fnx,Python,32-18,29-23
391,Imperial,Falcons,2 - 0,Results for March 27th 2022,OMEN WGR European Challenge 2022,Inferno,19,17,VINI,Keoz,24-27,24-26
392,Imperial,Falcons,2 - 0,Results for March 27th 2022,OMEN WGR European Challenge 2022,Inferno,19,17,FalleN,Maka,25-20,23-24
393,Imperial,Falcons,2 - 0,Results for March 27th 2022,OMEN WGR European Challenge 2022,Inferno,19,17,fer,Kyojin,25-27,20-26
394,Imperial,Falcons,2 - 0,Results for March 27th 2022,OMEN WGR European Challenge 2022,Inferno,19,17,boltz,hAdji,18-24,19-26
395,Imperial,Falcons,2 - 0,Results for March 27th 2022,OMEN WGR European Challenge 2022,Nuke,16,14,fer,Maka,31-19,22-19
396,Imperial,Falcons,2 - 0,Results for March 27th 2022,OMEN WGR European Challenge 2022,Nuke,16,14,FalleN,hAdji,23-17,20-18
397,Imperial,Falcons,2 - 0,Results for March 27th 2022,OMEN WGR European Challenge 2022,Nuke,16,14,VINI,Python,16-22,16-20
398,Imperial,Falcons,2 - 0,Results for March 27th 2022,OMEN WGR European Challenge 2022,Nuke,16,14,boltz,Kyojin,17-16,18-20
399,Imperial,Falcons,2 - 0,Results for March 27th 2022,OMEN WGR European Challenge 2022,Nuke,16,14,fnx,Keoz,15-21,17-25
400,Imperial,MASONIC,2 - 1,Results for March 26th 2022,OMEN WGR European Challenge 2022,Vertigo,14,16,boltz,notaN,23-21,28-18
401,Imperial,MASONIC,2 - 1,Results for March 26th 2022,OMEN WGR European Challenge 2022,Vertigo,14,16,FalleN,kraghen,23-21,26-17
402,Imperial,MASONIC,2 - 1,Results for March 26th 2022,OMEN WGR European Challenge 2022,Vertigo,14,16,fer,Queenix,18-20,16-18
403,Imperial,MASONIC,2 - 1,Results for March 26th 2022,OMEN WGR European Challenge 2022,Vertigo,14,16,VINI,J3nsyy,18-20,16-16
404,Imperial,MASONIC,2 - 1,Results for March 26th 2022,OMEN WGR European Challenge 2022,Vertigo,14,16,fnx,blaq,6-20,15-19
405,Imperial,MASONIC,2 - 1,Results for March 26th 2022,OMEN WGR European Challenge 2022,Dust2,19,15,FalleN,Queenix,35-19,28-25
406,Imperial,MASONIC,2 - 1,Results for March 26th 2022,OMEN WGR European Challenge 2022,Dust2,19,15,fer,J3nsyy,26-21,16-21
407,Imperial,MASONIC,2 - 1,Results for March 26th 2022,OMEN WGR European Challenge 2022,Dust2,19,15,fnx,blaq,26-17,18-27
408,Imperial,MASONIC,2 - 1,Results for March 26th 2022,OMEN WGR European Challenge 2022,Dust2,19,15,VINI,notaN,25-23,17-27
409,Imperial,MASONIC,2 - 1,Results for March 26th 2022,OMEN WGR European Challenge 2022,Dust2,19,15,boltz,kraghen,15-17,17-28
410,Imperial,MASONIC,2 - 1,Results for March 26th 2022,OMEN WGR European Challenge 2022,Overpass,16,13,FalleN,J3nsyy,23-14,23-19
411,Imperial,MASONIC,2 - 1,Results for March 26th 2022,OMEN WGR European Challenge 2022,Overpass,16,13,fer,Queenix,21-20,19-18
412,Imperial,MASONIC,2 - 1,Results for March 26th 2022,OMEN WGR European Challenge 2022,Overpass,16,13,boltz,kraghen,17-16,22-22
413,Imperial,MASONIC,2 - 1,Results for March 26th 2022,OMEN WGR European Challenge 2022,Overpass,16,13,VINI,notaN,20-20,13-18
414,Imperial,MASONIC,2 - 1,Results for March 26th 2022,OMEN WGR European Challenge 2022,Overpass,16,13,fnx,blaq,15-20,12-20
415,Imperial,Sharks,1 - 2,Results for March 14th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Inferno,16,10,FalleN,zevy,20-13,21-17
416,Imperial,Sharks,1 - 2,Results for March 14th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Inferno,16,10,VINI,matios,21-17,13-17
417,Imperial,Sharks,1 - 2,Results for March 14th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Inferno,16,10,fer,Lucaozy,18-14,15-17
418,Imperial,Sharks,1 - 2,Results for March 14th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Inferno,16,10,fnx,chay,14-13,12-16
419,Imperial,Sharks,1 - 2,Results for March 14th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Inferno,16,10,boltz,jnt,14-12,8-20
420,Imperial,Sharks,1 - 2,Results for March 14th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Dust2,15,19,fer,zevy,29-26,30-20
421,Imperial,Sharks,1 - 2,Results for March 14th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Dust2,15,19,VINI,Lucaozy,28-27,30-20
422,Imperial,Sharks,1 - 2,Results for March 14th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Dust2,15,19,fnx,chay,22-23,24-23
423,Imperial,Sharks,1 - 2,Results for March 14th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Dust2,15,19,boltz,jnt,11-19,19-22
424,Imperial,Sharks,1 - 2,Results for March 14th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Dust2,15,19,FalleN,matios,14-24,16-19
425,Imperial,Sharks,1 - 2,Results for March 14th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Mirage,14,16,fer,jnt,35-18,21-18
426,Imperial,Sharks,1 - 2,Results for March 14th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Mirage,14,16,FalleN,Lucaozy,21-15,19-22
427,Imperial,Sharks,1 - 2,Results for March 14th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Mirage,14,16,boltz,chay,17-16,19-20
428,Imperial,Sharks,1 - 2,Results for March 14th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Mirage,14,16,VINI,matios,13-23,15-19
429,Imperial,Sharks,1 - 2,Results for March 14th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Mirage,14,16,fnx,zevy,12-19,17-20
430,Imperial,9z,2 - 0,Results for March 12th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Overpass,16,10,fer,max,25-15,18-20
431,Imperial,9z,2 - 0,Results for March 12th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Overpass,16,10,boltz,rox,22-17,20-19
432,Imperial,9z,2 - 0,Results for March 12th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Overpass,16,10,FalleN,dgt,19-16,15-21
433,Imperial,9z,2 - 0,Results for March 12th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Overpass,16,10,VINI,Luken,15-16,13-17
434,Imperial,9z,2 - 0,Results for March 12th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Overpass,16,10,fnx,dav1deuS,17-18,16-21
435,Imperial,9z,2 - 0,Results for March 12th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Mirage,16,9,boltz,dgt,29-10,20-19
436,Imperial,9z,2 - 0,Results for March 12th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Mirage,16,9,fer,dav1deuS,22-15,15-20
437,Imperial,9z,2 - 0,Results for March 12th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Mirage,16,9,VINI,max,18-16,13-17
438,Imperial,9z,2 - 0,Results for March 12th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Mirage,16,9,FalleN,Luken,13-10,13-19
439,Imperial,9z,2 - 0,Results for March 12th 2022,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier,Mirage,16,9,fnx,rox,13-17,7-20
440,Imperial,Meta BR,2 - 0,Results for March 4th 2022,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1,Nuke,16,14,VINI,Leomonster,28-21,29-22
441,Imperial,Meta BR,2 - 0,Results for March 4th 2022,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1,Nuke,16,14,fnx,Alisson,20-17,20-21
442,Imperial,Meta BR,2 - 0,Results for March 4th 2022,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1,Nuke,16,14,fer,desh,18-19,16-18
443,Imperial,Meta BR,2 - 0,Results for March 4th 2022,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1,Nuke,16,14,FalleN,Demonos,21-20,15-19
444,Imperial,Meta BR,2 - 0,Results for March 4th 2022,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1,Nuke,16,14,boltz,CutzMeretz,17-21,18-24
445,Imperial,Meta BR,2 - 0,Results for March 4th 2022,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1,Mirage,16,5,fer,Leomonster,22-11,18-17
446,Imperial,Meta BR,2 - 0,Results for March 4th 2022,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1,Mirage,16,5,FalleN,CutzMeretz,20-8,13-18
447,Imperial,Meta BR,2 - 0,Results for March 4th 2022,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1,Mirage,16,5,boltz,Alisson,19-13,10-21
448,Imperial,Meta BR,2 - 0,Results for March 4th 2022,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1,Mirage,16,5,VINI,Demonos,18-14,10-19
449,Imperial,Meta BR,2 - 0,Results for March 4th 2022,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 1,Mirage,16,5,fnx,desh,11-10,5-16
450,Imperial,River Plate,0 - 2,Results for December 10th 2021,BLAST Rising 2021 Latin America,Nuke,3,16,SHOOWTiME,guidimon,10-18,21-10
451,Imperial,River Plate,0 - 2,Results for December 10th 2021,BLAST Rising 2021 Latin America,Nuke,3,16,horvy,minimal,11-17,21-8
452,Imperial,River Plate,0 - 2,Results for December 10th 2021,BLAST Rising 2021 Latin America,Nuke,3,16,zqkS,atarax1a,11-17,14-5
453,Imperial,River Plate,0 - 2,Results for December 10th 2021,BLAST Rising 2021 Latin America,Nuke,3,16,ckzao,MRN1,7-16,15-14
454,Imperial,River Plate,0 - 2,Results for December 10th 2021,BLAST Rising 2021 Latin America,Nuke,3,16,delboNi,arieldidi,6-16,13-8
455,Imperial,River Plate,0 - 2,Results for December 10th 2021,BLAST Rising 2021 Latin America,Ancient,11,16,delboNi,guidimon,19-19,27-22
456,Imperial,River Plate,0 - 2,Results for December 10th 2021,BLAST Rising 2021 Latin America,Ancient,11,16,horvy,atarax1a,23-20,18-17
457,Imperial,River Plate,0 - 2,Results for December 10th 2021,BLAST Rising 2021 Latin America,Ancient,11,16,SHOOWTiME,minimal,19-24,18-15
458,Imperial,River Plate,0 - 2,Results for December 10th 2021,BLAST Rising 2021 Latin America,Ancient,11,16,zqkS,MRN1,13-18,19-16
459,Imperial,River Plate,0 - 2,Results for December 10th 2021,BLAST Rising 2021 Latin America,Ancient,11,16,ckzao,arieldidi,12-17,16-17
460,Imperial,Stars Horizon,2 - 0,Results for December 6th 2021,BLAST Rising 2021 Latin America,Vertigo,10,16,lukz,delboNi,23-21,28-16
461,Imperial,Stars Horizon,2 - 0,Results for December 6th 2021,BLAST Rising 2021 Latin America,Vertigo,10,16,vLa,ckzao,18-17,25-15
462,Imperial,Stars Horizon,2 - 0,Results for December 6th 2021,BLAST Rising 2021 Latin America,Vertigo,10,16,hoax,horvy,14-19,22-16
463,Imperial,Stars Horizon,2 - 0,Results for December 6th 2021,BLAST Rising 2021 Latin America,Vertigo,10,16,GYZER,SHOOWTiME,17-21,18-18
464,Imperial,Stars Horizon,2 - 0,Results for December 6th 2021,BLAST Rising 2021 Latin America,Vertigo,10,16,UnK,zqkS,12-20,3-19
465,Imperial,Stars Horizon,2 - 0,Results for December 6th 2021,BLAST Rising 2021 Latin America,Dust2,12,16,vLa,zqkS,22-18,25-16
466,Imperial,Stars Horizon,2 - 0,Results for December 6th 2021,BLAST Rising 2021 Latin America,Dust2,12,16,GYZER,horvy,19-20,24-16
467,Imperial,Stars Horizon,2 - 0,Results for December 6th 2021,BLAST Rising 2021 Latin America,Dust2,12,16,UnK,ckzao,18-18,18-19
468,Imperial,Stars Horizon,2 - 0,Results for December 6th 2021,BLAST Rising 2021 Latin America,Dust2,12,16,lukz,delboNi,17-24,18-22
469,Imperial,Stars Horizon,2 - 0,Results for December 6th 2021,BLAST Rising 2021 Latin America,Dust2,12,16,hoax,SHOOWTiME,15-22,17-18
470,Imperial,Boca Juniors,1 - 2,Results for December 5th 2021,BLAST Rising 2021 Latin America,Inferno,16,10,elemeNt,ckzao,26-16,24-17
471,Imperial,Boca Juniors,1 - 2,Results for December 5th 2021,BLAST Rising 2021 Latin America,Inferno,16,10,lenci,zqkS,19-16,17-16
472,Imperial,Boca Juniors,1 - 2,Results for December 5th 2021,BLAST Rising 2021 Latin America,Inferno,16,10,peqexino,SHOOWTiME,16-13,16-20
473,Imperial,Boca Juniors,1 - 2,Results for December 5th 2021,BLAST Rising 2021 Latin America,Inferno,16,10,luchov,delboNi,16-15,11-19
474,Imperial,Boca Juniors,1 - 2,Results for December 5th 2021,BLAST Rising 2021 Latin America,Inferno,16,10,alexer,horvy,13-18,10-18
475,Imperial,Boca Juniors,1 - 2,Results for December 5th 2021,BLAST Rising 2021 Latin America,Nuke,10,16,elemeNt,ckzao,19-19,25-15
476,Imperial,Boca Juniors,1 - 2,Results for December 5th 2021,BLAST Rising 2021 Latin America,Nuke,10,16,lenci,zqkS,21-19,19-18
477,Imperial,Boca Juniors,1 - 2,Results for December 5th 2021,BLAST Rising 2021 Latin America,Nuke,10,16,luchov,SHOOWTiME,17-18,18-16
478,Imperial,Boca Juniors,1 - 2,Results for December 5th 2021,BLAST Rising 2021 Latin America,Nuke,10,16,peqexino,horvy,12-18,15-17
479,Imperial,Boca Juniors,1 - 2,Results for December 5th 2021,BLAST Rising 2021 Latin America,Nuke,10,16,alexer,delboNi,16-16,13-19
480,Imperial,Boca Juniors,1 - 2,Results for December 5th 2021,BLAST Rising 2021 Latin America,Vertigo,16,10,elemeNt,delboNi,25-15,20-15
481,Imperial,Boca Juniors,1 - 2,Results for December 5th 2021,BLAST Rising 2021 Latin America,Vertigo,16,10,luchov,ckzao,18-15,19-17
482,Imperial,Boca Juniors,1 - 2,Results for December 5th 2021,BLAST Rising 2021 Latin America,Vertigo,16,10,peqexino,zqkS,15-15,19-19
483,Imperial,Boca Juniors,1 - 2,Results for December 5th 2021,BLAST Rising 2021 Latin America,Vertigo,16,10,alexer,horvy,18-20,11-17
484,Imperial,Boca Juniors,1 - 2,Results for December 5th 2021,BLAST Rising 2021 Latin America,Vertigo,16,10,lenci,SHOOWTiME,12-20,15-20
485,Imperial,Supremacy,2 - 0,Results for December 4th 2021,BLAST Rising 2021 Latin America,Mirage,8,16,ALONZO,ckzao,17-18,22-13
486,Imperial,Supremacy,2 - 0,Results for December 4th 2021,BLAST Rising 2021 Latin America,Mirage,8,16,caz,SHOOWTiME,11-18,22-13
487,Imperial,Supremacy,2 - 0,Results for December 4th 2021,BLAST Rising 2021 Latin America,Mirage,8,16,Guepard,zqkS,10-21,19-11
488,Imperial,Supremacy,2 - 0,Results for December 4th 2021,BLAST Rising 2021 Latin America,Mirage,8,16,Rome,delboNi,13-21,18-14
489,Imperial,Supremacy,2 - 0,Results for December 4th 2021,BLAST Rising 2021 Latin America,Mirage,8,16,BabyRage,horvy,11-18,15-11
490,Imperial,Supremacy,2 - 0,Results for December 4th 2021,BLAST Rising 2021 Latin America,Nuke,1,16,BabyRage,ckzao,10-15,22-5
491,Imperial,Supremacy,2 - 0,Results for December 4th 2021,BLAST Rising 2021 Latin America,Nuke,1,16,Rome,SHOOWTiME,8-17,17-7
492,Imperial,Supremacy,2 - 0,Results for December 4th 2021,BLAST Rising 2021 Latin America,Nuke,1,16,Guepard,delboNi,11-16,14-7
493,Imperial,Supremacy,2 - 0,Results for December 4th 2021,BLAST Rising 2021 Latin America,Nuke,1,16,caz,zqkS,4-16,15-8
494,Imperial,Supremacy,2 - 0,Results for December 4th 2021,BLAST Rising 2021 Latin America,Nuke,1,16,ALONZO,horvy,4-17,13-10
495,Imperial,River Plate,2 - 0,Results for December 1st 2021,Aorus League 2021 Season 4 Regional Finals,Nuke,16,12,delboNi,minimal,30-13,25-19
496,Imperial,River Plate,2 - 0,Results for December 1st 2021,Aorus League 2021 Season 4 Regional Finals,Nuke,16,12,ckzao,MRN1,24-21,18-20
497,Imperial,River Plate,2 - 0,Results for December 1st 2021,Aorus League 2021 Season 4 Regional Finals,Nuke,16,12,horvy,guidimon,17-19,20-19
498,Imperial,River Plate,2 - 0,Results for December 1st 2021,Aorus League 2021 Season 4 Regional Finals,Nuke,16,12,zqkS,arieldidi,17-19,20-22
499,Imperial,River Plate,2 - 0,Results for December 1st 2021,Aorus League 2021 Season 4 Regional Finals,Nuke,16,12,SHOOWTiME,atarax1a,14-19,8-22
500,Imperial,River Plate,2 - 0,Results for December 1st 2021,Aorus League 2021 Season 4 Regional Finals,Dust2,16,6,delboNi,guidimon,22-16,15-20
501,Imperial,River Plate,2 - 0,Results for December 1st 2021,Aorus League 2021 Season 4 Regional Finals,Dust2,16,6,ckzao,arieldidi,23-12,15-17
502,Imperial,River Plate,2 - 0,Results for December 1st 2021,Aorus League 2021 Season 4 Regional Finals,Dust2,16,6,zqkS,atarax1a,19-10,11-18
503,Imperial,River Plate,2 - 0,Results for December 1st 2021,Aorus League 2021 Season 4 Regional Finals,Dust2,16,6,horvy,minimal,16-10,13-18
504,Imperial,River Plate,2 - 0,Results for December 1st 2021,Aorus League 2021 Season 4 Regional Finals,Dust2,16,6,SHOOWTiME,MRN1,11-15,8-19
505,Imperial,Liberty,2 - 0,Results for November 16th 2021,CBCS Masters 2021,Vertigo,6,16,kye,delboNi,18-19,19-10
506,Imperial,Liberty,2 - 0,Results for November 16th 2021,CBCS Masters 2021,Vertigo,6,16,cidZzZ,horvy,18-17,17-12
507,Imperial,Liberty,2 - 0,Results for November 16th 2021,CBCS Masters 2021,Vertigo,6,16,skullz,zqkS,10-16,21-13
508,Imperial,Liberty,2 - 0,Results for November 16th 2021,CBCS Masters 2021,Vertigo,6,16,remix,SHOOWTiME,12-17,18-18
509,Imperial,Liberty,2 - 0,Results for November 16th 2021,CBCS Masters 2021,Vertigo,6,16,dok,ckzao,9-21,15-14
510,Imperial,Liberty,2 - 0,Results for November 16th 2021,CBCS Masters 2021,Dust2,16,19,cidZzZ,SHOOWTiME,30-24,31-23
511,Imperial,Liberty,2 - 0,Results for November 16th 2021,CBCS Masters 2021,Dust2,16,19,kye,zqkS,24-24,30-20
512,Imperial,Liberty,2 - 0,Results for November 16th 2021,CBCS Masters 2021,Dust2,16,19,remix,ckzao,25-23,27-26
513,Imperial,Liberty,2 - 0,Results for November 16th 2021,CBCS Masters 2021,Dust2,16,19,skullz,horvy,19-24,20-20
514,Imperial,Liberty,2 - 0,Results for November 16th 2021,CBCS Masters 2021,Dust2,16,19,dok,delboNi,14-29,16-23
515,Imperial,Keyd,2 - 0,Results for November 14th 2021,CBCS Masters 2021,Mirage,6,16,t9rnay,zqkS,12-17,26-7
516,Imperial,Keyd,2 - 0,Results for November 14th 2021,CBCS Masters 2021,Mirage,6,16,raafa,ckzao,13-18,21-14
517,Imperial,Keyd,2 - 0,Results for November 14th 2021,CBCS Masters 2021,Mirage,6,16,abr,horvy,9-18,19-11
518,Imperial,Keyd,2 - 0,Results for November 14th 2021,CBCS Masters 2021,Mirage,6,16,ponter,SHOOWTiME,11-19,13-13
519,Imperial,Keyd,2 - 0,Results for November 14th 2021,CBCS Masters 2021,Mirage,6,16,lub,delboNi,8-19,12-8
520,Imperial,Keyd,2 - 0,Results for November 14th 2021,CBCS Masters 2021,Nuke,10,16,t9rnay,SHOOWTiME,24-19,21-18
521,Imperial,Keyd,2 - 0,Results for November 14th 2021,CBCS Masters 2021,Nuke,10,16,raafa,zqkS,19-18,20-13
522,Imperial,Keyd,2 - 0,Results for November 14th 2021,CBCS Masters 2021,Nuke,10,16,ponter,horvy,13-21,17-15
523,Imperial,Keyd,2 - 0,Results for November 14th 2021,CBCS Masters 2021,Nuke,10,16,lub,ckzao,12-20,22-17
524,Imperial,Keyd,2 - 0,Results for November 14th 2021,CBCS Masters 2021,Nuke,10,16,abr,delboNi,13-19,17-18
525,Imperial,Keyd,2 - 1,Results for November 6th 2021,Aorus League 2021 Season 4 Brazil,Nuke,19,15,zqkS,raafa,29-18,30-21
526,Imperial,Keyd,2 - 1,Results for November 6th 2021,Aorus League 2021 Season 4 Brazil,Nuke,19,15,ckzao,lub,24-25,24-21
527,Imperial,Keyd,2 - 1,Results for November 6th 2021,Aorus League 2021 Season 4 Brazil,Nuke,19,15,horvy,t9rnay,23-23,23-24
528,Imperial,Keyd,2 - 1,Results for November 6th 2021,Aorus League 2021 Season 4 Brazil,Nuke,19,15,SHOOWTiME,ponter,23-23,18-26
529,Imperial,Keyd,2 - 1,Results for November 6th 2021,Aorus League 2021 Season 4 Brazil,Nuke,19,15,delboNi,abr,19-22,16-26
530,Imperial,Keyd,2 - 1,Results for November 6th 2021,Aorus League 2021 Season 4 Brazil,Inferno,8,16,ckzao,t9rnay,15-18,26-13
531,Imperial,Keyd,2 - 1,Results for November 6th 2021,Aorus League 2021 Season 4 Brazil,Inferno,8,16,horvy,ponter,18-21,19-16
532,Imperial,Keyd,2 - 1,Results for November 6th 2021,Aorus League 2021 Season 4 Brazil,Inferno,8,16,zqkS,raafa,14-18,19-13
533,Imperial,Keyd,2 - 1,Results for November 6th 2021,Aorus League 2021 Season 4 Brazil,Inferno,8,16,SHOOWTiME,abr,15-19,16-12
534,Imperial,Keyd,2 - 1,Results for November 6th 2021,Aorus League 2021 Season 4 Brazil,Inferno,8,16,delboNi,lub,10-20,15-18
535,Imperial,Keyd,2 - 1,Results for November 6th 2021,Aorus League 2021 Season 4 Brazil,Dust2,16,10,zqkS,ponter,18-11,17-21
536,Imperial,Keyd,2 - 1,Results for November 6th 2021,Aorus League 2021 Season 4 Brazil,Dust2,16,10,SHOOWTiME,raafa,19-13,15-18
537,Imperial,Keyd,2 - 1,Results for November 6th 2021,Aorus League 2021 Season 4 Brazil,Dust2,16,10,horvy,abr,24-16,16-21
538,Imperial,Keyd,2 - 1,Results for November 6th 2021,Aorus League 2021 Season 4 Brazil,Dust2,16,10,ckzao,lub,20-15,14-20
539,Imperial,Keyd,2 - 1,Results for November 6th 2021,Aorus League 2021 Season 4 Brazil,Dust2,16,10,delboNi,t9rnay,21-20,13-23
540,Imperial,Isurus,2 - 1,Results for November 5th 2021,Aorus League 2021 Season 4 Brazil,Mirage,20,22,nython,zqkS,40-23,32-23
541,Imperial,Isurus,2 - 1,Results for November 5th 2021,Aorus League 2021 Season 4 Brazil,Mirage,20,22,Noktse,ckzao,29-28,31-24
542,Imperial,Isurus,2 - 1,Results for November 5th 2021,Aorus League 2021 Season 4 Brazil,Mirage,20,22,DeStiNy,delboNi,23-30,35-24
543,Imperial,Isurus,2 - 1,Results for November 5th 2021,Aorus League 2021 Season 4 Brazil,Mirage,20,22,deco,horvy,18-28,25-26
544,Imperial,Isurus,2 - 1,Results for November 5th 2021,Aorus League 2021 Season 4 Brazil,Mirage,20,22,ALLE,SHOOWTiME,18-32,17-31
545,Imperial,Isurus,2 - 1,Results for November 5th 2021,Aorus League 2021 Season 4 Brazil,Inferno,16,13,DeStiNy,delboNi,26-15,21-24
546,Imperial,Isurus,2 - 1,Results for November 5th 2021,Aorus League 2021 Season 4 Brazil,Inferno,16,13,ALLE,ckzao,26-19,21-24
547,Imperial,Isurus,2 - 1,Results for November 5th 2021,Aorus League 2021 Season 4 Brazil,Inferno,16,13,deco,horvy,25-15,19-21
548,Imperial,Isurus,2 - 1,Results for November 5th 2021,Aorus League 2021 Season 4 Brazil,Inferno,16,13,Noktse,zqkS,23-21,17-22
549,Imperial,Isurus,2 - 1,Results for November 5th 2021,Aorus League 2021 Season 4 Brazil,Inferno,16,13,nython,SHOOWTiME,13-18,10-22
550,Imperial,Isurus,2 - 1,Results for November 5th 2021,Aorus League 2021 Season 4 Brazil,Nuke,9,16,deco,ckzao,14-18,19-16
551,Imperial,Isurus,2 - 1,Results for November 5th 2021,Aorus League 2021 Season 4 Brazil,Nuke,9,16,Noktse,horvy,17-18,22-15
552,Imperial,Isurus,2 - 1,Results for November 5th 2021,Aorus League 2021 Season 4 Brazil,Nuke,9,16,nython,SHOOWTiME,16-16,16-16
553,Imperial,Isurus,2 - 1,Results for November 5th 2021,Aorus League 2021 Season 4 Brazil,Nuke,9,16,DeStiNy,delboNi,12-20,16-13
554,Imperial,Isurus,2 - 1,Results for November 5th 2021,Aorus League 2021 Season 4 Brazil,Nuke,9,16,ALLE,zqkS,14-16,14-13
555,Imperial,MIBR,0 - 2,Results for October 2nd 2021,IEM Fall 2021 South America,Nuke,16,6,boltz,SHOOWTiME,21-11,16-19
556,Imperial,MIBR,0 - 2,Results for October 2nd 2021,IEM Fall 2021 South America,Nuke,16,6,exit,horvy,17-8,14-16
557,Imperial,MIBR,0 - 2,Results for October 2nd 2021,IEM Fall 2021 South America,Nuke,16,6,chelo,delboNi,18-11,12-16
558,Imperial,MIBR,0 - 2,Results for October 2nd 2021,IEM Fall 2021 South America,Nuke,16,6,yel,zqkS,15-9,4-18
559,Imperial,MIBR,0 - 2,Results for October 2nd 2021,IEM Fall 2021 South America,Nuke,16,6,shz,ckzao,16-15,8-19
560,Imperial,MIBR,0 - 2,Results for October 2nd 2021,IEM Fall 2021 South America,Mirage,16,8,exit,horvy,23-10,22-20
561,Imperial,MIBR,0 - 2,Results for October 2nd 2021,IEM Fall 2021 South America,Mirage,16,8,chelo,delboNi,22-17,17-19
